,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
758,West Gear,1185732,2020-09-17,Southeast,Florida,Miami,Men's Street Footwear,65.0,1125,731250.0,329062.5,0.45,In-store
759,West Gear,1185732,2020-09-18,Southeast,Florida,Miami,Men's Athletic Footwear,60.00000000000001,900,540000.0000000001,189000.00000000003,0.35,In-store
760,West Gear,1185732,2020-09-19,Southeast,Florida,Miami,Women's Street Footwear,55.00000000000001,825,453750.00000000006,113437.50000000001,0.25,In-store
761,Foot Locker,1185732,2020-09-20,Southeast,Florida,Miami,Women's Athletic Footwear,45.0,775,348750.0,104625.0,0.3,In-store
762,Foot Locker,1185732,2020-09-21,Southeast,Florida,Miami,Men's Apparel,55.00000000000001,750,412500.00000000006,144375.0,0.35,In-store
763,Foot Locker,1185732,2020-09-22,Southeast,Florida,Miami,Women's Apparel,60.00000000000001,925,555000.0000000001,277500.00000000006,0.5,In-store
764,Foot Locker,1185732,2020-09-23,Southeast,Florida,Miami,Men's Street Footwear,55.00000000000001,1050,577500.0000000001,259875.00000000006,0.45,In-store
765,Foot Locker,1185732,2020-09-24,Southeast,Florida,Miami,Men's Athletic Footwear,50.000000000000014,850,425000.0000000001,148750.00000000003,0.35,In-store
766,Sports Direct,1185732,2020-09-25,Southeast,Florida,Miami,Women's Street Footwear,45.0,750,337500.0,84375.0,0.25,In-store
767,Sports Direct,1185732,2020-09-26,Southeast,Florida,Miami,Women's Athletic Footwear,45.0,725,326250.0,97875.0,0.3,In-store
768,Sports Direct,1185732,2020-09-27,Southeast,Florida,Miami,Men's Apparel,55.00000000000001,725,398750.00000000006,139562.5,0.35,In-store
769,Sports Direct,1185732,2020-09-28,Southeast,Florida,Miami,Women's Apparel,60.00000000000001,825,495000.00000000006,247500.00000000003,0.5,In-store
770,Sports Direct,1185732,2020-09-29,Southeast,Florida,Miami,Men's Street Footwear,60.00000000000001,1000,600000.0000000001,270000.00000000006,0.45,In-store
771,Sports Direct,1185732,2020-09-30,Southeast,Florida,Miami,Men's Athletic Footwear,50.000000000000014,825,412500.0000000001,144375.00000000003,0.35,In-store
772,Sports Direct,1185732,2020-10-01,Southeast,Florida,Miami,Women's Street Footwear,50.000000000000014,725,362500.0000000001,90625.00000000003,0.25,In-store
773,Sports Direct,1185732,2020-10-02,Southeast,Florida,Miami,Women's Athletic Footwear,50.000000000000014,700,350000.0000000001,105000.00000000003,0.3,In-store
774,Sports Direct,1185732,2020-10-03,Southeast,Florida,Miami,Men's Apparel,60.00000000000001,700,420000.00000000006,147000.0,0.35,In-store
775,Sports Direct,1185732,2020-10-04,Southeast,Florida,Miami,Women's Apparel,65.0,825,536250.0,268125.0,0.5,In-store
776,Sports Direct,1185732,2020-10-05,Southeast,Florida,Miami,Men's Street Footwear,60.00000000000001,975,585000.0000000001,263250.00000000006,0.45,In-store
777,Sports Direct,1185732,2020-10-06,Southeast,Florida,Miami,Men's Athletic Footwear,50.000000000000014,800,400000.0000000001,140000.00000000003,0.35,In-store
778,Sports Direct,1185732,2020-10-07,Southeast,Florida,Miami,Women's Street Footwear,50.000000000000014,745,372500.0000000001,93125.00000000003,0.25,In-store
779,Sports Direct,1185732,2020-10-08,Southeast,Florida,Miami,Women's Athletic Footwear,50.000000000000014,775,387500.0000000001,116250.00000000003,0.3,In-store
780,Sports Direct,1185732,2020-10-09,Southeast,Florida,Miami,Men's Apparel,65.0,750,487500.0,170625.0,0.35,In-store
781,Sports Direct,1185732,2020-10-10,Southeast,Florida,Miami,Women's Apparel,70.0,850,595000.0,297500.0,0.5,In-store
782,Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Men's Street Footwear,65.0,1075,698750.0,314437.5,0.45,In-store
783,Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Men's Athletic Footwear,55.00000000000001,875,481250.00000000006,168437.5,0.35,In-store
784,Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Women's Street Footwear,55.00000000000001,825,453750.00000000006,113437.50000000001,0.25,In-store
785,Sports Direct,1185732,2020-05-24,Southeast,Florida,Miami,Women's Athletic Footwear,55.00000000000001,775,426250.00000000006,127875.00000000001,0.3,In-store
786,Foot Locker,1185732,2020-05-24,Southeast,Florida,Miami,Men's Apparel,65.0,775,503750.0,176312.5,0.35,In-store
787,Foot Locker,1185732,2020-05-24,Southeast,Florida,Miami,Women's Apparel,70.0,875,612500.0,306250.0,0.5,In-store
788,Foot Locker,1185732,2020-10-17,Southeast,Florida,Miami,Men's Street Footwear,35.0,450,157500.0,55125.00000000001,0.35000000000000003,In-store
789,Foot Locker,1185732,2020-10-18,Southeast,Florida,Miami,Men's Athletic Footwear,35.0,250,87500.0,26250.0,0.3,In-store
790,Foot Locker,1185732,2020-10-19,Southeast,Florida,Miami,Women's Street Footwear,25.0,250,62500.0,18750.0,0.3,In-store
791,Foot Locker,1185732,2020-10-20,Southeast,Florida,Miami,Women's Athletic Footwear,30.000000000000004,100,30000.000000000004,10500.000000000002,0.35000000000000003,In-store
792,Foot Locker,1185732,2020-10-21,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,150,67499.99999999999,20249.999999999996,0.3,In-store
793,Foot Locker,1185732,2020-10-22,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,250,87500.0,39375.0,0.45,In-store
794,Foot Locker,1185732,2020-10-23,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.0,500,175000.0,61250.00000000001,0.35000000000000003,In-store
795,Foot Locker,1185732,2020-10-24,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.0,150,52500.0,15750.0,0.3,In-store
796,Foot Locker,1185732,2020-10-25,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,200,50000.0,15000.0,0.3,In-store
797,Foot Locker,1185732,2020-10-26,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,30.000000000000004,75,22500.000000000004,7875.000000000002,0.35000000000000003,In-store
798,Foot Locker,1185732,2020-10-27,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,150,67499.99999999999,20249.999999999996,0.3,In-store
799,Foot Locker,1185732,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,225,78750.0,35437.5,0.45,In-store
800,Foot Locker,1185732,2020-10-29,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40.0,445,178000.0,62300.00000000001,0.35000000000000003,In-store
801,Foot Locker,1185732,2020-10-30,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,125,50000.0,15000.0,0.3,In-store
802,Foot Locker,1185732,2020-10-31,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.000000000000004,175,52500.00000000001,15750.000000000002,0.3,In-store
803,Foot Locker,1185732,2020-11-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,25,8750.0,3062.5000000000005,0.35000000000000003,In-store
804,Foot Locker,1185732,2020-11-02,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,75,37500.0,11250.0,0.3,In-store
805,Foot Locker,1185732,2020-11-03,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,70000.0,31500.0,0.45,In-store
806,Foot Locker,1185732,2020-11-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40.0,400,160000.0,56000.00000000001,0.35000000000000003,In-store
807,Foot Locker,1185732,2020-11-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,100,40000.0,12000.0,0.3,In-store
808,Foot Locker,1185732,2020-11-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.000000000000004,100,30000.000000000004,9000.0,0.3,In-store
809,Foot Locker,1185732,2020-11-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,25,8750.0,3062.5000000000005,0.35000000000000003,In-store
810,Foot Locker,1185732,2020-11-08,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,50,25000.0,7500.0,0.3,In-store
811,Foot Locker,1185732,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,70000.0,31500.0,0.45,In-store
812,Foot Locker,1185732,2020-11-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,445,222500.0,77875.00000000001,0.35000000000000003,In-store
813,Foot Locker,1185732,2020-11-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,150,67500.00000000001,20250.000000000004,0.3,In-store
814,Foot Locker,1185732,2020-11-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,125,50000.0,15000.0,0.3,In-store
815,Foot Locker,1185732,2020-11-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,50,20000.0,7000.000000000001,0.35000000000000003,In-store
816,Foot Locker,1185732,2020-11-14,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,75,41249.99999999999,12374.999999999998,0.3,In-store
817,Foot Locker,1185732,2020-11-15,Midwest,Minnesota,Minneapolis,Women's Apparel,60.0,175,105000.0,47250.0,0.45,In-store
818,Foot Locker,1185732,2020-11-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,425,191250.0,66937.5,0.35000000000000003,Outlet
819,Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,175,70000.00000000001,21000.000000000004,0.3,Outlet
820,Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,175,61250.0,18375.0,0.3,Outlet
821,Foot Locker,1185732,2020-11-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,150,52500.0,18375.0,0.35000000000000003,Outlet
822,Foot Locker,1185732,2020-11-20,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,150,75000.0,22500.0,0.3,Outlet
823,Foot Locker,1185732,2020-11-21,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,325,178750.00000000003,80437.50000000001,0.45,Outlet
824,Foot Locker,1185732,2020-11-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,550,275000.0,96250.00000000001,0.35000000000000003,Outlet
825,Foot Locker,1185732,2020-11-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Outlet
826,Foot Locker,1185732,2020-11-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3,Outlet
827,Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,175,70000.0,24500.000000000004,0.35000000000000003,Outlet
828,Foot Locker,1185732,2020-11-26,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,200,100000.0,30000.0,0.3,Outlet
829,Foot Locker,1185732,2020-11-27,Midwest,Minnesota,Minneapolis,Women's Apparel,55.00000000000001,375,206250.00000000003,92812.50000000001,0.45,Outlet
830,Foot Locker,1185732,2020-11-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,525,262500.0,91875.00000000001,0.35000000000000003,Outlet
831,Foot Locker,1185732,2020-11-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Outlet
832,Foot Locker,1185732,2020-11-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,90000.0,27000.0,0.3,Outlet
833,Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,175,61250.0,21437.500000000004,0.35000000000000003,Outlet
834,Foot Locker,1185732,2020-12-02,Midwest,Minnesota,Minneapolis,Men's Apparel,45.0,150,67500.0,20250.0,0.3,Outlet
835,Foot Locker,1185732,2020-12-03,Midwest,Minnesota,Minneapolis,Women's Apparel,50.0,325,162500.0,73125.0,0.45,Outlet
836,Foot Locker,1185732,2020-12-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,450,202500.0,70875.0,0.35000000000000003,Outlet
837,Foot Locker,1185732,2020-12-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.00000000000001,250,100000.00000000001,30000.000000000004,0.3,Outlet
838,Foot Locker,1185732,2020-12-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,150,37500.0,11250.0,0.3,Outlet
839,Foot Locker,1185732,2020-12-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,25.0,125,31250.0,10937.500000000002,0.35000000000000003,Outlet
840,Foot Locker,1185732,2020-12-08,Midwest,Minnesota,Minneapolis,Men's Apparel,35.0,125,43750.0,13125.0,0.3,Outlet
841,Foot Locker,1185732,2020-12-09,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,200,80000.0,36000.0,0.45,Outlet
842,Foot Locker,1185732,2020-12-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44.99999999999999,375,168749.99999999997,59062.49999999999,0.35000000000000003,Outlet
843,Foot Locker,1185732,2020-12-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.0,200,70000.0,21000.0,0.3,Outlet
844,Foot Locker,1185732,2020-12-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,100,35000.0,10500.0,0.3,Outlet
845,Foot Locker,1185732,2020-12-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,75,26250.0,9187.5,0.35000000000000003,Outlet
846,Foot Locker,1185732,2020-12-14,Midwest,Minnesota,Minneapolis,Men's Apparel,44.99999999999999,75,33749.99999999999,10124.999999999998,0.3,Outlet
847,Foot Locker,1185732,2020-12-15,Midwest,Minnesota,Minneapolis,Women's Apparel,49.999999999999986,200,99999.99999999997,44999.999999999985,0.45,Outlet
848,Foot Locker,1185732,2020-12-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,350,175000.0,61250.00000000001,0.35000000000000003,Outlet
849,Foot Locker,1185732,2020-12-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,200,80000.0,24000.0,0.3,Outlet
850,Foot Locker,1185732,2020-12-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,145,58000.0,17400.0,0.3,Outlet
851,Foot Locker,1185732,2020-12-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,150,60000.0,21000.000000000004,0.35000000000000003,Outlet
852,Foot Locker,1185732,2020-12-20,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,125,68749.99999999999,20624.999999999996,0.3,Outlet
853,Foot Locker,1185732,2020-12-21,Midwest,Minnesota,Minneapolis,Women's Apparel,59.999999999999986,225,134999.99999999997,60749.999999999985,0.45,Outlet
854,Foot Locker,1185732,2020-12-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,54.99999999999999,475,261249.99999999997,91437.5,0.35000000000000003,Outlet
855,Foot Locker,1185732,2020-12-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,275,123750.0,37125.0,0.3,Outlet
856,Foot Locker,1185732,2020-12-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.0,225,101250.0,30375.0,0.3,Outlet
857,Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,175,78750.0,27562.500000000004,0.35000000000000003,Outlet
858,Foot Locker,1185732,2020-12-26,Midwest,Minnesota,Minneapolis,Men's Apparel,54.99999999999999,175,96249.99999999999,28874.999999999996,0.3,Outlet
859,Foot Locker,1185732,2020-12-27,Midwest,Minnesota,Minneapolis,Women's Apparel,59.999999999999986,275,164999.99999999997,74249.99999999999,0.45,Outlet
860,Kohl's,1189833,2020-12-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.0,475,166250.0,74812.5,0.45,Outlet
861,Kohl's,1189833,2020-12-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,475,213750.0,64125.0,0.3,Outlet
862,Kohl's,1189833,2020-12-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.0,475,213750.0,96187.5,0.45,Outlet
863,Kohl's,1189833,2020-12-31,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45.0,325,146250.0,58499.99999999999,0.39999999999999997,Outlet
864,Kohl's,1189833,2021-01-01,Midwest,Montana,Billings,Men's Apparel,50.0,275,137500.0,82500.00000000001,0.6000000000000001,Outlet
865,Kohl's,1189833,2021-01-02,Midwest,Montana,Billings,Women's Apparel,45.0,475,213750.0,53437.5,0.25,Outlet
866,Kohl's,1189833,2021-01-03,Midwest,Montana,Billings,Men's Street Footwear,35.0,525,183750.0,82687.5,0.45,Outlet
867,Kohl's,1189833,2021-01-04,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3,Outlet
868,Kohl's,1189833,2021-01-05,Midwest,Montana,Billings,Women's Street Footwear,45.0,450,202500.0,91125.0,0.45,Outlet
869,Kohl's,1189833,2021-01-06,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,300,135000.0,53999.99999999999,0.39999999999999997,Outlet
870,Kohl's,1189833,2021-01-07,Midwest,Montana,Billings,Men's Apparel,50.0,225,112500.0,67500.00000000001,0.6000000000000001,Outlet
871,Kohl's,1189833,2021-01-08,Midwest,Montana,Billings,Women's Apparel,45.0,425,191250.0,47812.5,0.25,Outlet
872,Kohl's,1189833,2021-01-09,Midwest,Montana,Billings,Men's Street Footwear,35.0,575,201250.0,90562.5,0.45,Outlet
873,Kohl's,1189833,2021-01-10,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3,Outlet
874,Kohl's,1189833,2021-01-11,Midwest,Montana,Billings,Women's Street Footwear,45.0,425,191250.0,86062.5,0.45,Outlet
875,Kohl's,1189833,2021-01-12,Midwest,Montana,Billings,Women's Athletic Footwear,45.0,325,146250.0,58499.99999999999,0.39999999999999997,Outlet
876,Kohl's,1189833,2021-01-13,Midwest,Montana,Billings,Men's Apparel,50.0,200,100000.0,60000.00000000001,0.6000000000000001,Outlet
877,Kohl's,1189833,2021-01-14,Midwest,Montana,Billings,Women's Apparel,45.0,400,180000.0,45000.0,0.25,Outlet
878,Kohl's,1189833,2021-01-15,Midwest,Montana,Billings,Men's Street Footwear,45.0,575,258750.0,116437.5,0.45,Outlet
879,Kohl's,1189833,2021-01-16,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,375,168750.0,50625.0,0.3,Outlet
880,Kohl's,1189833,2021-01-17,Midwest,Montana,Billings,Women's Street Footwear,45.0,400,180000.0,81000.0,0.45,Outlet
881,Kohl's,1189833,2021-01-18,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,300,120000.0,47999.99999999999,0.39999999999999997,Outlet
882,Kohl's,1189833,2021-01-19,Midwest,Montana,Billings,Men's Apparel,45.0,200,90000.0,54000.00000000001,0.6000000000000001,Outlet
883,Kohl's,1189833,2021-01-20,Midwest,Montana,Billings,Women's Apparel,60.0,375,225000.0,56250.0,0.25,Outlet
884,Kohl's,1189833,2021-01-21,Midwest,Montana,Billings,Men's Street Footwear,40.0,575,230000.0,103500.0,0.45,Outlet
885,Kohl's,1189833,2021-01-22,Midwest,Montana,Billings,Men's Athletic Footwear,45.0,425,191250.0,57375.0,0.3,Outlet
886,Kohl's,1189833,2021-01-23,Midwest,Montana,Billings,Women's Street Footwear,45.0,425,191250.0,86062.5,0.45,Outlet
887,Kohl's,1189833,2021-01-24,Midwest,Montana,Billings,Women's Athletic Footwear,40.0,325,130000.0,51999.99999999999,0.39999999999999997,Outlet
